Id,Label,in_strength,out_strength,out_degree,degree,in_degree_centrality,b,out_degree_centrality,size,closeness_centrality,strength,g,betweenness_centrality,in_degree,page_rank,r,degree_centrality,y,x
n1203,DEPOSIT,0.134324325,0.842105277,9,11,1.88394875659E-4,153,8.47776940467E-4,10.0,0.00718232877497,0.976429602,153,2.66219796033E-8,2,3.51597730015E-5,153,0.00103617181613,394.88385,-300.80786
n1200,DEPEND,0.55714285,0.735099325,18,19,9.41974378297E-5,153,0.00169555388093,10.0,0.00732449968238,1.292242175,153,1.33553597677E-4,1,4.6843251638E-5,153,0.00178975131876,0.09347534,-44.02307
n4765,VASE,0.416168255,0.897260295,14,31,0.0016013564431,153,0.00131876412962,10.0,0.00772633025156,1.31342855,153,0.00138081109008,17,7.05827213991E-5,153,0.00292012057272,58.6958,-177.9589
n1201,DEPENDENT,0.223398854,0.766233737,12,16,3.76789751319E-4,153,0.00113036925396,10.0,0.00768313333179,0.989632591,153,9.02928808212E-5,4,4.20612338209E-5,153,0.00150715900528,-431.7973,295.42657
n5974,CLEAVER,0.055711085,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.055711085,153,0.0,2,3.12458416324E-5,153,1.88394875659E-4,169.20349,63.587036
n5975,CLEF,0.21710527,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.21710527,153,0.0,1,3.6643021086E-5,153,9.41974378297E-5,33.543274,-331.33813
n5976,CLEOPATRA,0.015151516,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.015151516,153,0.0,1,2.99016519217E-5,153,9.41974378297E-5,-313.3659,165.78119
n5977,CLERGY,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.92562744673E-5,153,9.41974378297E-5,86.460754,-50.53192
n5970,CLEANSER,0.041005247,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.041005247,153,0.0,3,3.11550458402E-5,153,2.82592313489E-4,-167.62918,-184.71674
n5971,CLEARASIL,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.94568912197E-5,153,9.41974378297E-5,-44.093597,401.28314
n5972,CLEARING HOUSE,0.032894738,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.032894738,153,0.0,1,2.97796291765E-5,153,9.41974378297E-5,472.13654,-28.25705
n5973,CLEAT,0.027210884,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027210884,153,0.0,1,2.97885531301E-5,153,9.41974378297E-5,-13.4436035,-382.0299
n5978,CLICHE,0.0397351,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.0397351,153,0.0,1,3.0980678388E-5,153,9.41974378297E-5,422.34564,-437.1097
n5979,CLIENT,0.162833047,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.162833047,153,0.0,2,3.573978768E-5,153,1.88394875659E-4,203.10223,281.51575
n4762,VAPOR,0.048275862,0.771812077,17,18,9.41974378297E-5,153,0.0016013564431,10.0,0.00775893302131,0.820087939,153,1.48018206594E-4,1,3.52575407023E-5,153,0.00169555388093,-248.18385,461.8827
n4511,THROW UP,0.346651099,0.84459458,12,17,4.70987189148E-4,153,0.00113036925396,10.0,0.00720703342832,1.191245679,153,1.13888828743E-4,5,7.94587858653E-5,153,0.0016013564431,383.46222,-460.81766
n4510,THROW,2.560491746,0.891428555,14,44,0.00282592313489,153,0.00131876412962,10.0,0.00790094378883,3.451920301,153,0.00109414561371,30,3.2353250722E-4,153,0.00414468726451,-248.87283,-144.01263
n4513,THUNDER,0.552488435,0.963636345,6,10,3.76789751319E-4,153,5.65184626978E-4,10.0,0.00780268336737,1.51612478,153,2.66486015829E-5,4,1.56683159351E-4,153,9.41974378297E-4,408.4588,31.391113
n4512,THUMB,0.727631788,0.898648665,8,17,8.47776940467E-4,153,7.53579502638E-4,10.0,0.00785339254852,1.626280453,153,1.52721422991E-4,9,1.75431400135E-4,153,0.0016013564431,40.94037,419.99884
n4515,TICKET,1.210748906,0.789115652,19,39,0.00188394875659,153,0.00178975131876,10.0,0.00806316645752,1.999864558,153,7.87815368407E-4,20,1.30617211057E-4,153,0.00367370007536,83.46283,-93.818634
n4514,TICK,0.433923909,0.961538498,10,15,4.70987189148E-4,153,9.41974378297E-4,10.0,0.00743087702017,1.395462407,153,1.18840516949E-4,5,9.90602191204E-5,153,0.00141296156745,69.20282,437.88318
n4517,TIDE,0.080361564,0.921052633,16,19,2.82592313489E-4,153,0.00150715900528,10.0,0.00765410415797,1.001414197,153,7.49231245969E-5,3,3.51973538665E-5,153,0.00178975131876,30.285706,13.791504
n4516,TICKLE,0.217498904,0.844444472,12,18,5.65184626978E-4,153,0.00113036925396,10.0,0.00740464110849,1.061943376,153,2.8456233998E-4,6,5.61614332992E-5,153,0.00169555388093,55.724182,82.970215
n4519,TIE,2.331632359,0.770270277,17,54,0.0034853051997,153,0.0016013564431,10.0,0.007878898052,3.101902636,153,7.4604548241E-4,37,3.28322514353E-4,153,0.0050866616428,-397.93674,-222.10297
n4518,TIDY,0.236791325,0.905405401,7,14,6.59382064808E-4,153,6.59382064808E-4,10.0,0.00751235407321,1.142196726,153,2.11910957642E-5,7,1.13187816988E-4,153,0.00131876412962,-287.41135,285.18042
n7439,HOUSEWORK,0.024758454,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.024758454,153,0.0,2,2.98430061787E-5,153,1.88394875659E-4,145.3216,191.12347
n2968,OAR,0.173650001,0.957446801,5,9,3.76789751319E-4,153,4.70987189148E-4,10.0,0.00743771235478,1.131096802,153,2.56547143444E-5,4,4.07225119968E-5,153,8.47776940467E-4,217.93384,-309.12463
n2969,OASIS,0.037847223,0.811594187,11,13,1.88394875659E-4,153,0.00103617181613,10.0,0.00762009143518,0.84944141,153,1.27599148239E-4,2,3.44331397004E-5,153,0.00122456669179,182.00153,-317.8615
n4763,VARIETY,0.085712583,0.794520545,17,22,4.70987189148E-4,153,0.0016013564431,10.0,0.00818163551028,0.880233128,153,1.95414204281E-4,5,3.3837790777E-5,153,0.00207234363225,38.56006,-187.24438
n2962,NURSERY,0.075313998,0.92000002,10,12,1.88394875659E-4,153,9.41974378297E-4,10.0,0.00823282948505,0.995314018,153,2.4226001439E-5,2,3.48234632802E-5,153,0.00113036925396,437.93256,-369.86377
n2963,NUT,2.656921986,0.806896549,14,31,0.0016013564431,153,0.00131876412962,10.0,0.00785237385094,3.463818535,153,3.07439494452E-4,17,1.71219452626E-4,153,0.00292012057272,54.64856,-65.76636
n2960,NUN,1.049085355,0.813793097,15,25,9.41974378297E-4,153,0.00141296156745,10.0,0.00750431636095,1.862878452,153,5.17584527447E-4,10,8.78844354939E-5,153,0.00235493594574,-183.55115,-51.303436
n2961,NURSE,0.921409593,0.877697848,10,23,0.00122456669179,153,9.41974378297E-4,10.0,0.00747109587581,1.799107441,153,2.05006990932E-4,13,3.71697052857E-4,153,0.00216654107008,-17.70282,253.92548
n2966,NYLONS,0.068172766,0.822368438,12,15,2.82592313489E-4,153,0.00113036925396,10.0,0.00757418632037,0.890541204,153,1.13569364988E-4,3,3.35237710192E-5,153,0.00141296156745,-455.64615,190.77173
n2967,OAK,0.220768447,0.948717958,9,16,6.59382064808E-4,153,8.47776940467E-4,10.0,0.00760956254181,1.169486405,153,2.13916480106E-4,7,1.404465835E-4,153,0.00150715900528,27.830444,185.04327
n2964,NUTS,0.327189597,0.935714316,16,25,8.47776940467E-4,153,0.00150715900528,10.0,0.0082273313829,1.262903913,153,1.17828881724E-4,9,5.81536596869E-5,153,0.00235493594574,-475.07855,-41.22522
n2965,NYLON,0.044741096,0.795918374,13,15,1.88394875659E-4,153,0.00122456669179,10.0,0.00794720683484,0.84065947,153,9.61585903271E-5,2,3.57453807926E-5,153,0.00141296156745,455.42938,-276.47034
n5606,BOOGER,0.149605489,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.149605489,153,0.0,3,3.5856572953E-5,153,2.82592313489E-4,-26.053955,171.75244
n5607,BOOGIE,0.012121212,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.012121212,153,0.0,1,3.03441229093E-5,153,9.41974378297E-5,415.7531,220.4566
n5604,BOO-BOO,0.104993601,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.104993601,153,0.0,3,3.79187272929E-5,153,2.82592313489E-4,-149.55048,-15.893707
n5605,BOOBS,0.097991759,0.0,0,4,3.76789751319E-4,153,0.0,10.0,0.0,0.097991759,153,0.0,4,3.54145093783E-5,153,3.76789751319E-4,-20.32022,-233.43378
n5602,BONY,0.06054054,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.06054054,153,0.0,2,5.93745495285E-5,153,1.88394875659E-4,211.5271,-43.897064
n5603,BOO,0.122804517,0.0,0,5,4.70987189148E-4,153,0.0,10.0,0.0,0.122804517,153,0.0,5,3.95413144348E-5,153,4.70987189148E-4,-91.48569,353.61646
n5600,BONGS,0.013245033,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013245033,153,0.0,1,2.92085358234E-5,153,9.41974378297E-5,61.80597,-11.257324
n5601,BONNET,0.026143791,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.026143791,153,0.0,1,2.96233492029E-5,153,9.41974378297E-5,-254.25168,406.55627
n7929,LINGUINI,0.027027028,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027027028,153,0.0,1,3.03145928452E-5,153,9.41974378297E-5,-93.52911,284.38617
n5608,BOOK BAG,0.10810811,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.10810811,153,0.0,1,3.19215173573E-5,153,9.41974378297E-5,-58.55475,-140.3085
n5609,BOOKCASE,0.013157895,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013157895,153,0.0,1,2.94167157206E-5,153,9.41974378297E-5,-22.772736,-150.71387
n2113,HIM,0.47848507,0.905511789,4,6,1.88394875659E-4,153,3.76789751319E-4,10.0,0.00626341614162,1.383996859,153,0.0,2,7.09686896259E-5,153,5.65184626978E-4,265.31458,302.80945
n4760,VANISH,0.401640138,0.942307705,7,14,6.59382064808E-4,153,6.59382064808E-4,10.0,0.00768465346487,1.343947843,153,6.41412228576E-5,7,7.59299097625E-5,153,0.00131876412962,-75.380615,-270.64783
n2112,HILL,2.216990987,0.875000031,14,44,0.00282592313489,153,0.00131876412962,10.0,0.00741019930993,3.091991018,153,6.78061820496E-4,30,3.74646077124E-4,153,0.00414468726451,262.35352,226.74615
n2111,HILARIOUS,0.054054054,0.919463095,5,7,1.88394875659E-4,153,4.70987189148E-4,10.0,0.00728527475762,0.973517149,153,5.21879540157E-5,2,4.29530133849E-5,153,6.59382064808E-4,-84.734344,-6.5811768
n747,CHEERLEADER,0.230064422,0.743421055,29,38,8.47776940467E-4,153,0.00273172569706,10.0,0.00741662564794,0.973485477,153,5.07752142981E-4,9,5.7402913871E-5,153,0.00357950263753,206.71289,-450.87616
n2110,HIKING,0.086057373,0.893333329,18,22,3.76789751319E-4,153,0.00169555388093,10.0,0.00789369922016,0.979390702,153,1.56519492081E-4,4,3.30151235077E-5,153,0.00207234363225,-406.67865,286.68384
n2117,HIP,0.251977154,0.818181827,18,21,2.82592313489E-4,153,0.00169555388093,10.0,0.00792691294259,1.070158981,153,1.76654582654E-4,3,4.33883460232E-5,153,0.00197814619442,-468.09756,-319.15268
n7928,LINGO,0.013333334,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013333334,153,0.0,1,2.94044378798E-5,153,9.41974378297E-5,-325.13904,-391.39493
n2116,HINT,0.479281437,0.774834456,10,16,5.65184626978E-4,153,9.41974378297E-4,10.0,0.00816279694551,1.254115893,153,3.84243905608E-6,6,5.38668411886E-5,153,0.00150715900528,26.220154,-153.86807
n4761,VANITY,0.028037382,0.607142867,18,19,9.41974378297E-5,153,0.00169555388093,10.0,0.00756184816401,0.635180249,153,3.20954586097E-4,1,3.45721668409E-5,153,0.00178975131876,-416.58368,-467.52353
n2115,HINGE,0.033333335,0.834645669,6,7,9.41974378297E-5,153,5.65184626978E-4,10.0,0.00790365279326,0.867979004,153,3.556696475E-5,1,5.46400523125E-5,153,6.59382064808E-4,-297.64764,232.90912
n2114,HINDSIGHT,0.12413793,0.627451008,22,23,9.41974378297E-5,153,0.00207234363225,10.0,0.00727634240423,0.751588938,153,1.3356247167E-4,1,3.47074516004E-5,153,0.00216654107008,-155.68222,269.86768
n746,CHEERFUL,0.020134227,0.843537399,9,10,9.41974378297E-5,153,8.47776940467E-4,10.0,0.00704189516549,0.863671626,153,8.62640879079E-5,1,2.96094114698E-5,153,9.41974378297E-4,-214.52234,433.48956
n1373,DRILL,0.208147059,0.820689671,19,24,4.70987189148E-4,153,0.00178975131876,10.0,0.00820990184643,1.02883673,153,9.64514321028E-5,5,4.09435474559E-5,153,0.00226073850791,435.86194,-292.8471
n3187,PERISH,0.011111111,0.822222225,24,25,9.41974378297E-5,153,0.00226073850791,10.0,0.00733434614286,0.833333336,153,1.65650831085E-4,1,2.92480940979E-5,153,0.00235493594574,494.00574,-14.8168335
n3186,PERISCOPE,0.01369863,0.625000008,13,14,9.41974378297E-5,153,0.00122456669179,10.0,0.00787683888932,0.638698638,153,3.04635312601E-4,1,2.92571181999E-5,153,0.00131876412962,150.89081,266.8487
n3185,PERIOD,1.709921969,0.698412715,12,33,0.00197814619442,153,0.00113036925396,10.0,0.00777082464899,2.408334684,153,5.00191500773E-4,21,1.28404320761E-4,153,0.00310851544838,-306.39276,-299.19983
n3184,PERFUME,1.303968432,0.892857133,12,26,0.00131876412962,153,0.00113036925396,10.0,0.00748277815144,2.196825565,153,6.99891843771E-4,14,1.84858844107E-4,153,0.00244913338357,159.38141,23.562744
n3183,PERFORMANCE,0.196444565,0.724137932,24,33,8.47776940467E-4,153,0.00226073850791,10.0,0.0076276702497,0.920582497,153,7.11995970497E-4,9,5.17628226984E-5,153,0.00310851544838,132.74652,325.0072
n3182,PERFORM,0.065787084,0.761589395,15,19,3.76789751319E-4,153,0.00141296156745,10.0,0.00779453639268,0.827376479,153,2.12026319554E-4,4,3.74347066777E-5,153,0.00178975131876,17.230469,448.41376
n3181,PERFECT,0.898555298,0.569230776,18,31,0.00122456669179,153,0.00169555388093,10.0,0.00647634721099,1.467786074,153,4.75512925681E-4,13,8.3393348736E-5,153,0.00292012057272,13.005676,495.3609
n3180,PERCH,0.06410257,0.891891892,8,9,9.41974378297E-5,153,7.53579502638E-4,10.0,0.00776199443884,0.955994462,153,1.77479864022E-8,1,3.10930699093E-5,153,8.47776940467E-4,309.7401,-142.0408
n3189,PERMISSION,0.152160775,0.841059593,18,23,4.70987189148E-4,153,0.00169555388093,10.0,0.00793499959207,0.993220368,153,1.58329786694E-4,5,4.06148070844E-5,153,0.00216654107008,320.43768,-463.84546
n3188,PERJURY,0.0,0.687500012,11,11,0.0,153,0.00103617181613,10.0,0.00755881564025,0.687500012,153,0.0,0,2.87345249016E-5,153,0.00103617181613,6.27713,-444.43607
n8155,MINGLE,0.027993932,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.027993932,153,0.0,2,3.00326096478E-5,153,1.88394875659E-4,-102.466125,-211.52124
n8154,MING,0.040284786,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.040284786,153,0.0,2,3.07220919544E-5,153,1.88394875659E-4,228.46545,354.87378
n8157,MINI,0.05263158,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.05263158,153,0.0,1,3.09604405481E-5,153,9.41974378297E-5,385.8615,-220.66513
n8404,NOVEMBER,0.020134227,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.020134227,153,0.0,1,3.04500089826E-5,153,9.41974378297E-5,2.5898132,298.32434
n8151,MIME,0.105228765,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.105228765,153,0.0,2,3.26997342935E-5,153,1.88394875659E-4,124.52545,159.43146
n8402,NOURISH,0.027111111,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.027111111,153,0.0,2,7.98384592727E-5,153,1.88394875659E-4,-212.46738,-478.75162
n8153,MINERALS,0.013605442,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.013605442,153,0.0,1,2.92439944952E-5,153,9.41974378297E-5,184.63159,218.04315
n8152,MINCE,0.040816326,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.040816326,153,0.0,1,3.19845688978E-5,153,9.41974378297E-5,-341.98447,20.416626
n8159,MINIMIZE,0.03267974,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.03267974,153,0.0,1,2.99515640583E-5,153,9.41974378297E-5,265.06537,-476.1312
n8158,MINIATURE,0.033783784,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.033783784,153,0.0,2,3.11764445427E-5,153,1.88394875659E-4,231.95264,-242.55826
n8409,NUISANCE,0.047574342,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.047574342,153,0.0,3,3.37567426513E-5,153,2.82592313489E-4,22.178589,226.32397
n8408,NUGGETS,0.027173912,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027173912,153,0.0,1,4.29596058301E-5,153,9.41974378297E-5,-48.352478,-21.079956
n6119,CONSERVE,0.022222223,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.022222223,153,0.0,1,3.48024300705E-5,153,9.41974378297E-5,-216.20465,-459.54626
n6118,CONSERVATIVE,0.186666675,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.186666675,153,0.0,2,3.74317221568E-5,153,1.88394875659E-4,-233.52936,-96.78699
n6117,CONSENT,0.113025914,0.0,0,5,4.70987189148E-4,153,0.0,10.0,0.0,0.113025914,153,0.0,5,3.81526206491E-5,153,4.70987189148E-4,85.762695,-112.17859
n6116,CONSECUTIVE,0.01369863,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.01369863,153,0.0,1,2.91758242151E-5,153,9.41974378297E-5,309.044,466.4843
n6115,CONS,0.17333333,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.17333333,153,0.0,1,3.53592680012E-5,153,9.41974378297E-5,458.6413,-355.79932
n6114,CONQUEROR,0.014184397,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.014184397,153,0.0,1,2.94746566004E-5,153,9.41974378297E-5,-77.52484,-327.84766
n6113,CONNIVING,0.054518709,0.0,0,3,2.82592313489E-4,153,0.0,10.0,0.0,0.054518709,153,0.0,3,3.21923818369E-5,153,2.82592313489E-4,443.22546,7.3349915
n6112,CONNIVE,0.027972028,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027972028,153,0.0,1,3.01750021639E-5,153,9.41974378297E-5,-126.5925,501.05316
n6111,CONNECTIONS,0.026490066,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.026490066,153,0.0,1,3.0095622047E-5,153,9.41974378297E-5,-23.722687,-147.781
n6110,CONNECTION,0.035375837,0.0,0,2,1.88394875659E-4,153,0.0,10.0,0.0,0.035375837,153,0.0,2,3.07070834575E-5,153,1.88394875659E-4,150.81659,94.82745
n3763,SALT,2.277960259,0.897637792,7,43,0.00339110776187,153,6.59382064808E-4,10.0,0.00718627127694,3.175598051,153,6.49341141501E-4,36,4.77318433597E-4,153,0.00405048982668,-85.1369,-443.65067
n3762,SALOON,0.013605442,0.942857175,7,8,9.41974378297E-5,153,6.59382064808E-4,10.0,0.00780113213489,0.956462617,153,2.85742581075E-6,1,2.91518981317E-5,153,7.53579502638E-4,230.29437,-144.55243
n3761,SALMON,0.202533454,0.857142876,6,9,2.82592313489E-4,153,5.65184626978E-4,10.0,0.00736037737868,1.05967633,153,1.34112659248E-4,3,3.61843271072E-5,153,8.47776940467E-4,-429.29816,123.11383
n3760,SALIVA,0.2631579,0.857142893,10,11,9.41974378297E-5,153,9.41974378297E-4,10.0,0.00765460021698,1.120300793,153,8.90416477799E-5,1,4.9579043963E-5,153,0.00103617181613,155.26312,-73.96069
n3767,SAMPLE,0.308683903,0.802721096,16,22,5.65184626978E-4,153,0.00150715900528,10.0,0.00764795869975,1.111404999,153,1.72847639571E-4,6,5.08062055961E-5,153,0.00207234363225,277.1457,422.41254
n3766,SAME,4.635391515,0.844594622,8,56,0.00452147701583,153,7.53579502638E-4,10.0,0.00710997148488,5.479986137,153,4.83499519562E-4,48,8.83507761959E-4,153,0.00527505651846,8.998657,177.96124
n3765,SALUTE,0.146841423,0.812500007,15,21,5.65184626978E-4,153,0.00141296156745,10.0,0.00812472927009,0.95934143,153,3.63283533667E-4,6,4.31583674705E-5,153,0.00197814619442,471.1831,-311.7528
n3764,SALTINE,0.167277635,0.90410955,3,5,1.88394875659E-4,153,2.82592313489E-4,10.0,0.00756458056566,1.071387185,153,0.0,2,5.02642355372E-5,153,4.70987189148E-4,-431.51703,174.0127
n4645,TRY,1.900459616,0.760273965,16,41,0.00235493594574,153,0.00150715900528,10.0,0.0073851730489,2.660733581,153,0.00105848990903,25,1.68618187525E-4,153,0.00386209495102,-56.364075,51.32715
n743,CHEDDAR,0.074153299,0.947712421,2,4,1.88394875659E-4,153,1.88394875659E-4,10.0,0.00764627081798,1.02186572,153,0.0,2,5.51736505313E-5,153,3.76789751319E-4,-436.8711,95.79944
n3769,SANDALS,0.060622713,0.912162148,11,13,1.88394875659E-4,153,0.00103617181613,10.0,0.00758469274995,0.972784861,153,4.88247105925E-5,2,6.56407799507E-5,153,0.00122456669179,-324.0971,1.3234253
n3768,SAND,2.435800407,0.866141748,8,43,0.00329691032404,153,7.53579502638E-4,10.0,0.00742026408859,3.301942155,153,6.83266417509E-4,35,8.0402520413E-4,153,0.00405048982668,172.80823,-132.94699
n3742,SABER,0.083333336,0.77564105,8,9,9.41974378297E-5,153,7.53579502638E-4,10.0,0.00803216479541,0.858974386,153,0.0,1,3.64912153735E-5,153,8.47776940467E-4,-105.97446,-56.824646
n2588,LOUNGE,0.100222944,0.804054047,14,18,3.76789751319E-4,153,0.00131876412962,10.0,0.0078428552204,0.904276991,153,3.65342300089E-5,4,3.38270733467E-5,153,0.00169555388093,298.40826,-321.88794
n2589,LOVE,12.221126102,0.761111118,18,199,0.0170497362472,153,0.00169555388093,10.0,0.00680616665357,12.98223722,153,0.00746843254399,181,0.00341160718969,153,0.0187452901281,241.79846,-8.738312
n4644,TRUTHFUL,0.133582884,0.895833352,7,12,4.70987189148E-4,153,6.59382064808E-4,10.0,0.00738051488068,1.029416236,153,1.38700513733E-5,5,3.76400932937E-5,153,0.00113036925396,-254.67728,-355.46555
n2580,LOSE,2.944007668,0.75675676,11,41,0.00282592313489,153,0.00103617181613,10.0,0.0075480986408,3.700764428,153,2.98747418112E-4,30,9.74194681986E-4,153,0.00386209495102,178.54938,16.936096
n2581,LOSER,0.953883072,0.795454548,11,27,0.00150715900528,153,0.00103617181613,10.0,0.00719869993341,1.74933762,153,2.13446158466E-4,16,1.53668005066E-4,153,0.0025433308214,-6.152954,113.07892
n2582,LOSS,0.409993486,0.804054054,14,24,9.41974378297E-4,153,0.00131876412962,10.0,0.0074215244417,1.21404754,153,6.96076026694E-5,10,7.19271441853E-5,153,0.00226073850791,-14.221405,395.42572
n2583,LOST,2.688224442,0.863013715,6,51,0.00423888470234,153,5.65184626978E-4,10.0,0.00630385689779,3.551238157,153,3.22631770812E-4,45,6.77633712855E-4,153,0.00480406932931,-153.32614,128.14233
n2584,LOT,2.3377274,0.851351354,17,55,0.00357950263753,153,0.0016013564431,10.0,0.00789709416907,3.189078754,153,0.00349374584623,38,3.66682259777E-4,153,0.00518085908063,-43.234436,287.67682
n2585,LOTS,1.016861314,0.802631574,16,32,0.00150715900528,153,0.00150715900528,10.0,0.00775069921446,1.819492888,153,1.81899112636E-4,16,7.00089715347E-5,153,0.00301431801055,34.958252,473.5252
n2586,LOTTERY,0.150828234,0.934782626,11,18,6.59382064808E-4,153,0.00103617181613,10.0,0.00780578252648,1.08561086,153,2.67284675217E-4,7,5.71309395507E-5,153,0.00169555388093,308.47284,400.48944
n2587,LOUD,5.22213907,0.854545468,11,94,0.00781838733986,153,0.00103617181613,10.0,0.00745258647186,6.076684538,153,0.00124109894112,83,0.00122080395767,153,0.00885455915599,419.57587,-211.1687
n6809,EXORCIST,0.04225352,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.04225352,153,0.0,1,3.10746548232E-5,153,9.41974378297E-5,-297.0925,-424.82956
n6808,EXHILARATING,0.027586207,0.0,0,1,9.41974378297E-5,153,0.0,10.0,0.0,0.027586207,153,0.0,1,3.33708276225E-5,153,9.41974378297E-5,-480.81308,-358.32092
n4460,TERM,0.120635482,0.771428584,13,17,3.76789751319E-4,153,0.00122456669179,10.0,0.00797452023385,0.892064066,153,1.7650372477E-4,4,3.37371827287E-5,153,0.0016013564431,458.58667,484.4525
